BeeID,bout_index,event_type,dt,Temperature,q10,metabolic_rate_uL_h,metabolic_rate_mL_h,weight_g,mass_specific_mL_g_h,ColonyID,ITS_mm
unmarked57,913,flight,1,24,0.954130164,8432.617276,8.432617276,0.2755000000000027,30.60841116608561,5,5.168
unmarked57,914,flight,2,24,0.954130164,9113.284575797948,9.113284575797946,0.2755000000000027,33.07907287040964,5,5.168
unmarked57,915,flight,2,24,0.954130164,9463.270778788445,9.463270778788443,0.2755000000000027,34.349440213387844,5,5.168
unmarked57,916,flight,2,24,0.954130164,8292.536465363206,8.292536465363206,0.2755000000000027,30.099950872461427,5,5.168
unmarked59,917,buzz,2,23.5,0.9877774918486618,12129.82719481373,12.12982719481373,0.2285000000000003,53.08458290946919,5,4.851
unmarked59,918,buzz,1,23.5,0.9877774918486618,11206.904999969369,11.20690499996937,0.2285000000000003,49.04553610489869,5,4.851
unmarked59,919,buzz,1,23.5,0.9877774918486618,8172.683684943372,8.172683684943372,0.2285000000000003,35.76666821,5,4.851
unmarked59,920,buzz,2,23.5,0.9877774918486618,9638.063447430764,9.638063447430763,0.2285000000000003,42.17970874149125,5,4.851
unmarked59,921,buzz,2,23.5,0.9877774918486618,9809.891095692312,9.809891095692311,0.2285000000000003,42.9316897,5,4.851
unmarked59,924,buzz,2,23.5,0.9877774918486618,7749.841625342249,7.749841625342249,0.2285000000000003,33.91615590959403,5,4.851
unmarked59,925,buzz,1,23.5,0.9877774918486618,7674.239309226636,7.674239309226635,0.2285000000000003,33.58529238173577,5,4.851
unmarked59,926,buzz,3,23.5,0.9877774918486618,7657.668354023383,7.657668354023383,0.2285000000000003,33.51277179003663,5,4.851
unmarked59,927,buzz,2,23.5,0.9877774918486618,8381.907996379812,8.381907996379812,0.2285000000000003,36.682310706257326,5,4.851
unmarked59,928,buzz,3,23.5,0.9877774918486618,8779.507402176743,8.779507402176744,0.2285000000000003,38.422351869482405,5,4.851
unmarked59,946,flight,2,23.5,0.9877774918486618,14305.690217639574,14.305690217639574,0.2285000000000003,62.60695937697834,5,4.851
unmarked59,947,flight,2,23.5,0.9877774918486618,13652.192433472368,13.652192433472369,0.2285000000000003,59.74701283795338,5,4.851
unmarked59,948,flight,2,23.5,0.9877774918486618,13298.390093886515,13.298390093886516,0.2285000000000003,58.19864374,5,4.851
unmarked59,950,buzz,2,23.5,0.9877774918486618,13601.051834275888,13.601051834275887,0.2285000000000003,59.52320277582436,5,4.851
unmarked59,951,buzz,2,23.5,0.9877774918486618,13269.499972915924,13.269499972915922,0.2285000000000003,58.07220994711554,5,4.851
unmarked59,952,buzz,3,23.5,0.9877774918486618,11303.635283969132,11.303635283969133,0.2285000000000003,49.46886338717336,5,4.851
unmarked59,953,buzz,1,23.5,0.9877774918486618,11178.113261636963,11.178113261636964,0.2285000000000003,48.919532873684666,5,4.851
unmarked59,954,buzz,1,23.5,0.9877774918486618,11129.19219846467,11.12919219846467,0.2285000000000003,48.70543631713196,5,4.851
unmarked59,955,buzz,2,23.5,0.9877774918486618,11106.560043015936,11.106560043015936,0.2285000000000003,48.60638968,5,4.851
unmarked59,962,buzz,2,23.5,0.9877774918486618,14751.301931316297,14.751301931316297,0.2285000000000003,64.55712004952417,5,4.851
unmarked59,963,buzz,2,23.5,0.9877774918486618,11966.940513297406,11.966940513297406,0.2285000000000003,52.371730911585935,5,4.851
unmarked59,964,buzz,2,23.5,0.9877774918486618,11045.85084325592,11.04585084325592,0.2285000000000003,48.34070391,5,4.851
unmarked59,965,buzz,2,23.5,0.9877774918486618,11292.133405298546,11.292133405298546,0.2285000000000003,49.41852693784914,5,4.851
unmarked59,970,buzz,1,23.5,0.9877774918486618,13228.27112818365,13.22827112818365,0.2285000000000003,57.89177736623032,5,4.851
unmarked59,971,buzz,1,23.5,0.9877774918486618,13530.316495418112,13.530316495418113,0.2285000000000003,59.213638929619655,5,4.851
