laser_key,buzz.number,wav_file,cep.fund.frequency,start_laser,stop_laser,is_floral_buzz
_134513,193,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz193.wav,275.53,511.78,511.97,
_134513,195,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz195.wav,262.95,514.58,514.68,
_134513,201,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz201.wav,279.85,521.2,521.35,
_134513,202,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz202.wav,281.51,522.07,522.24,
_134513,206,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz206.wav,300.95,536.07,536.32,
_134513,211,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz211.wav,364.55,540.45,540.65,
_134513,224,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz224.wav,349.86,578.56,578.67,
_134513,228,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_134513\_134513_buzz228.wav,323.43,583.51,583.76,
_141545,115,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz115.wav,329.21,467.14,467.98,
_141545,117,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz117.wav,253.59,469.67,470.03,
_141545,120,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz120.wav,260.55,477.54,478.82,
_141545,122,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz122.wav,263.06,480.4,481.39,
_141545,124,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz124.wav,344.13,485.78,486.03,
_141545,125,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz125.wav,285.79,486.87,487.52,
_141545,126,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz126.wav,303.49,488.53,489.07,
_141545,127,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz127.wav,318.99,497.28,497.7,
_141545,128,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz128.wav,290.18,498.47,498.73,
_141545,129,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz129.wav,293.6,498.79,499.23,
_141545,130,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz130.wav,297.11,499.94,500.44,
_141545,131,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz131.wav,302.57,506.6,507.65,
_141545,133,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz133.wav,270.47,512.32,513.14,
_141545,135,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz135.wav,373.52,515.67,515.98,
_141545,136,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz136.wav,268.54,516.29,517.58,
_141545,137,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz137.wav,267.05,522.3,522.79,
_141545,138,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz138.wav,272.48,522.89,523.1,
_141545,139,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz139.wav,308.99,523.13,523.7,
_141545,144,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz144.wav,296.98,526.69,527.67,
_141545,147,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz147.wav,304.41,528.77,529.14,
_141545,148,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz148.wav,271.44,529.54,529.71,
_141545,150,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz150.wav,264.74,531.56,531.76,
_141545,151,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz151.wav,360.74,531.97,532.49,
_141545,153,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz153.wav,335.92,533.52,533.61,
_141545,154,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz154.wav,292.73,533.71,534.17,
_141545,155,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz155.wav,380.38,534.31,534.82,
_141545,157,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz157.wav,305.4,535.67,536.27,
_141545,158,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz158.wav,287.44,536.51,536.63,
_141545,160,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz160.wav,271.08,538.31,538.72,
_141545,161,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz161.wav,272.3,538.77,539.51,
_141545,163,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz163.wav,322.34,543.52,543.64,
_141545,164,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz164.wav,293.77,544.37,545.08,
_141545,165,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz165.wav,299.38,545.62,546.26,
_141545,166,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz166.wav,273.82,547.33,547.82,
_141545,171,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz171.wav,265.73,555.79,556.79,
_141545,172,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz172.wav,280.28,556.82,556.93,
_141545,174,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz174.wav,314.12,558.89,559.32,
_141545,175,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz175.wav,263.49,559.93,560.34,
_141545,177,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz177.wav,296.95,562.03,562.51,
_141545,178,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz178.wav,276.15,562.99,563.09,
_141545,180,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz180.wav,319.14,563.78,564.42,
_141545,182,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz182.wav,299.92,565.68,565.96,
_141545,183,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz183.wav,283.21,566.07,566.93,
_141545,186,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz186.wav,290.88,570.51,571.07,
_141545,187,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz187.wav,295.24,572.16,572.74,
_141545,188,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz188.wav,360.8,573.12,573.31,
_141545,189,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz189.wav,268.61,574.78,575.42,
_141545,190,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz190.wav,279.01,575.83,576.28,
_141545,191,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz191.wav,271.96,576.52,577.27,
_141545,192,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz192.wav,292.98,581.69,583.12,
_141545,193,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz193.wav,324.98,586.14,586.51,
_141545,195,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz195.wav,325.81,587.88,588.36,
_141545,196,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz196.wav,280.06,588.62,588.77,
_141545,199,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz199.wav,293.0,592.83,593.77,
_141545,200,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz200.wav,305.95,594.24,595.07,
_141545,201,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz201.wav,264.98,597.87,597.98,
_141545,202,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz202.wav,291.77,598.32,599.46,
_141545,208,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz208.wav,344.38,606.57,607.21,
_141545,209,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz209.wav,275.8,607.83,608.5,
_141545,210,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz210.wav,317.03,608.98,609.37,
_141545,211,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz211.wav,319.95,613.51,613.91,
_141545,216,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz216.wav,303.31,620.77,621.73,
_141545,217,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz217.wav,315.37,622.6,623.12,
_141545,222,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz222.wav,260.98,629.17,630.13,
_141545,223,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz223.wav,310.36,630.81,631.4,
_141545,226,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz226.wav,267.11,634.18,634.56,
_141545,235,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz235.wav,258.42,649.37,649.5,
_141545,238,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz238.wav,347.75,652.06,652.28,
_141545,240,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz240.wav,415.42,659.11,659.31,
_141545,242,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz242.wav,416.12,659.72,659.98,
_141545,243,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz243.wav,438.4,660.12,660.38,
_141545,244,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz244.wav,295.19,660.46,660.77,
_141545,246,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz246.wav,321.95,661.03,661.17,
_141545,247,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz247.wav,310.22,661.2,664.98,
_141545,248,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz248.wav,405.92,665.01,665.32,
_141545,249,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz249.wav,326.34,665.38,667.36,
_141545,252,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz252.wav,307.48,671.47,671.58,
_141545,254,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz254.wav,341.62,674.58,675.46,
_141545,257,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz257.wav,267.98,676.58,676.73,
_141545,265,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz265.wav,315.68,695.67,697.32,
_141545,267,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz267.wav,261.51,702.74,703.94,
_141545,268,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz268.wav,279.13,707.79,707.91,
_141545,270,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz270.wav,329.16,722.39,722.52,
_141545,271,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz271.wav,285.74,722.6,723.24,
_141545,272,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz272.wav,338.99,724.11,724.61,
_141545,273,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz273.wav,430.42,724.99,725.16,
_141545,276,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz276.wav,304.29,727.89,727.99,
_141545,278,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz278.wav,330.31,729.02,729.56,
_141545,280,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz280.wav,331.82,729.94,730.75,
_141545,281,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz281.wav,418.22,733.87,734.0,
_141545,282,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_141545\_141545_buzz282.wav,356.72,734.02,734.56,
_150319,35,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz35.wav,257.09,543.11,545.9,
_150319,37,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz37.wav,254.03,546.23,546.53,
_150319,38,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz38.wav,270.64,546.8,547.7,
_150319,40,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz40.wav,330.52,548.01,548.75,
_150319,44,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz44.wav,291.91,550.93,555.94,
_150319,45,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz45.wav,305.54,556.05,556.69,
_150319,47,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz47.wav,292.71,557.03,558.03,
_150319,48,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz48.wav,288.6,558.89,560.13,
_150319,49,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz49.wav,373.24,570.2,575.45,
_150319,57,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz57.wav,438.14,578.63,579.91,
_150319,58,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz58.wav,412.0,581.01,581.36,
_150319,59,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz59.wav,430.58,581.41,582.3,
_150319,60,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz60.wav,311.07,582.78,583.21,
_150319,65,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz65.wav,339.73,586.0,586.14,
_150319,66,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz66.wav,419.2,586.2,586.41,
_150319,67,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz67.wav,308.8,595.59,595.94,
_150319,68,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz68.wav,422.08,596.14,597.8,
_150319,70,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz70.wav,286.52,598.45,598.59,
_150319,71,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz71.wav,448.98,609.16,610.39,
_150319,72,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz72.wav,401.33,612.3,614.93,
_150319,73,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz73.wav,428.92,624.3,624.43,
_150319,75,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz75.wav,418.68,624.79,626.25,
_150319,76,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz76.wav,447.56,626.35,626.44,
_150319,79,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz79.wav,358.85,629.64,629.77,
_150319,80,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz80.wav,320.44,635.12,635.22,
_150319,83,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz83.wav,400.47,646.98,647.13,
_150319,85,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz85.wav,404.04,647.67,647.79,
_150319,86,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz86.wav,368.47,666.67,667.99,
_150319,88,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz88.wav,343.61,668.23,668.89,
_150319,89,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz89.wav,347.69,669.44,673.45,
_150319,91,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz91.wav,342.16,686.05,686.38,
_150319,93,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz93.wav,358.57,686.55,689.17,
_150319,94,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_150319\_150319_buzz94.wav,393.54,689.2,690.67,
_091109,59,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_091109\_091109_buzz59.wav,308.15,378.17,379.01,
_091109,60,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_091109\_091109_buzz60.wav,287.78,379.13,379.63,
_091109,61,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_091109\_091109_buzz61.wav,270.57,381.27,381.68,
_091109,62,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_091109\_091109_buzz62.wav,307.44,383.41,384.32,
_091109,69,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_091109\_091109_buzz69.wav,361.75,393.2,393.33,
_091109,71,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_091109\_091109_buzz71.wav,302.11,396.06,397.27,
_091109,73,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_091109\_091109_buzz73.wav,273.5,397.61,398.1,
_091109,75,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_091109\_091109_buzz75.wav,435.34,399.08,399.36,
_091109,80,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_091109\_091109_buzz80.wav,340.34,403.83,403.98,
_091109,81,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_091109\_091109_buzz81.wav,366.6,405.02,405.2,
_091109,83,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_091109\_091109_buzz83.wav,307.91,407.15,407.72,
_091109,84,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_091109\_091109_buzz84.wav,373.58,407.78,408.17,
_091109,90,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_091109\_091109_buzz90.wav,319.68,411.51,411.76,
_091109,91,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_091109\_091109_buzz91.wav,415.78,412.17,412.55,
_091109,92,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_091109\_091109_buzz92.wav,335.04,413.15,413.85,
_091109,95,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_091109\_091109_buzz95.wav,384.51,415.4,415.51,
_091109,98,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_091109\_091109_buzz98.wav,357.94,416.8,417.2,
