laser_key,buzz.number,wav_file,cep.fund.frequency,start_video,stop_video,is_floral_buzz,start_laser,stop_laser
_103905,145,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz145.wav,289.07,466.00529,467.10528999999997,yes,461.43,462.53
_103905,147,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz147.wav,281.93,467.38529,468.23529,yes,462.81,463.66
_103905,148,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz148.wav,321.03,468.26529,468.95529,yes,463.69,464.38
_103905,152,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz152.wav,302.65,470.28529,470.45529,no,465.71,465.88
_103905,153,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz153.wav,294.97,470.47529,471.22529,no,465.9,466.65
_103905,157,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz157.wav,322.4,472.71529,473.21529,yes,468.14,468.64
_103905,161,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz161.wav,262.25,474.61529,474.81529,no,470.04,470.24
_103905,162,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz162.wav,263.9,474.87529,479.76529,no,470.3,475.19
_103905,165,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz165.wav,309.1,480.32529,480.52529,no,475.75,475.95
_103905,166,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz166.wav,435.28,480.55529,480.98529,no,475.98,476.41
_103905,167,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz167.wav,347.06,482.67529,482.88529,no,478.1,478.31
_103905,170,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz170.wav,312.75,483.35528999999997,485.36529,yes,478.78,480.79
_103905,172,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz172.wav,389.63,486.25529,486.67529,yes,481.68,482.1
_103905,173,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz173.wav,321.85,486.78529,487.56529,yes,482.21,482.99
_103905,175,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz175.wav,289.5,488.22529,488.35528999999997,no,483.65,483.78
_103905,178,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz178.wav,303.6,489.67529,491.76529,no,485.1,487.19
_103905,186,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz186.wav,270.52,495.93529,497.46529,no,491.36,492.89
_103905,188,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz188.wav,354.8,498.51529,498.66528999999997,no,493.94,494.09
_103905,196,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz196.wav,279.42,501.00529,501.90529,no,496.43,497.33
_103905,197,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz197.wav,322.73,511.43529,511.57529,no,506.86,507
_103905,198,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz198.wav,288.63,511.60528999999997,511.75529,no,507.03,507.18
_103905,205,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz205.wav,358.46,514.5052900000001,514.93529,no,509.93,510.36
_103905,214,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz214.wav,371.12,535.96529,536.37529,no,531.39,531.8
_103905,215,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz215.wav,395.26,536.59529,536.90529,no,532.02,532.33
_103905,216,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz216.wav,364.38,536.92529,537.11529,no,532.35,532.54
_103905,217,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz217.wav,396.72,537.20529,537.30529,no,532.63,532.73
_103905,219,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz219.wav,341.33,538.05529,538.14529,no,533.48,533.57
_103905,227,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz227.wav,273.28,541.94529,542.15529,no,537.37,537.58
_103905,229,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz229.wav,416.91,542.36529,542.45529,no,537.79,537.88
_103905,231,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz231.wav,350.34,542.77529,543.35529,no,538.2,538.78
_103905,238,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz238.wav,286.84,549.41529,549.50529,no,544.84,544.93
_103905,239,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz239.wav,314.57,549.69529,549.80529,no,545.12,545.23
_103905,242,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz242.wav,312.75,550.19529,550.70529,no,545.62,546.13
_103905,243,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz243.wav,279.84,550.79529,550.96529,no,546.22,546.39
_103905,244,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz244.wav,276.92,551.01529,551.41529,no,546.44,546.84
_103905,248,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz248.wav,388.74,553.87529,554.31529,no,549.3,549.74
_103905,249,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz249.wav,355.47,554.34529,554.87529,no,549.77,550.3
_103905,255,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz255.wav,263.8,557.86529,558.00529,no,553.29,553.43
_103905,257,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz257.wav,426.52,563.47529,563.67529,no,558.9,559.1
_103905,261,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz261.wav,267.05,567.75529,568.00529,no,563.18,563.43
_103905,262,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz262.wav,415.74,568.12529,568.30529,no,563.55,563.73
_103905,267,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz267.wav,352.85,583.89529,584.59529,no,579.32,580.02
_103905,269,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz269.wav,259.54,587.64529,587.77529,no,583.07,583.2
_103905,273,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz273.wav,322.09,596.45529,596.55529,no,591.88,591.98
_103905,278,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz278.wav,362.5,597.91529,598.01529,no,593.34,593.44
_103905,282,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz282.wav,411.32,601.79529,602.04529,no,597.22,597.47
_103905,286,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz286.wav,251.3,628.60529,635.93529,no,624.03,631.36
_103905,287,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz287.wav,282.95,635.96529,636.05529,no,631.39,631.48
_103905,289,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz289.wav,264.56,647.01529,647.39529,no,642.44,642.82
_103905,292,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz292.wav,261.09,649.6352899999999,649.78529,no,645.06,645.21
_103905,295,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz295.wav,320.95,652.11529,652.65529,no,647.54,648.08
_103905,296,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_103905\_103905_buzz296.wav,258.84,652.68529,653.91529,no,648.11,649.34
_110532,21,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz21.wav,302.6,373.55634,375.90634,no,369.4,371.75
_110532,22,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz22.wav,261.42,375.92634,377.18634,no,371.77,373.03
_110532,24,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz24.wav,291.22,378.16634,378.66634,yes,374.01,374.51
_110532,29,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz29.wav,321.09,384.77634,385.60634,no,380.62,381.45
_110532,30,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz30.wav,302.47,385.62634,386.46634,no,381.47,382.31
_110532,31,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz31.wav,286.17,386.48634,387.40634,?,382.33,383.25
_110532,35,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz35.wav,378.93,392.96634,393.06634,no,388.81,388.91
_110532,37,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz37.wav,289.45,402.27634,404.76634,no,398.12,400.61
_110532,46,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz46.wav,322.88,419.91634,424.89634,no,415.76,420.74
_110532,49,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz49.wav,365.01,426.02634,426.69634,no,421.87,422.54
_110532,52,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz52.wav,359.87,434.47634,436.62634,no,430.32,432.47
_110532,54,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz54.wav,380.55,440.51634,441.65634,no,436.36,437.5
_110532,55,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz55.wav,259.78,441.79634,442.11634,no,437.64,437.96
_110532,59,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz59.wav,352.51,463.86634,465.39634,no,459.71,461.24
_110532,60,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz60.wav,278.02,465.41634,465.71634,no,461.26,461.56
_110532,66,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz66.wav,402.27,481.50634,481.84634,no,477.35,477.69
_110532,68,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz68.wav,316,482.31634,482.62634,no,478.16,478.47
_110532,70,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz70.wav,250.12,482.90634,483.64634,no,478.75,479.49
_110532,71,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz71.wav,392.24,483.66634,483.75634,no,479.51,479.6
_110532,72,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz72.wav,430.65,483.77634,483.99634,no,479.62,479.84
_110532,73,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz73.wav,253.27,491.20634,492.66634,no,487.05,488.51
_110532,76,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz76.wav,275.47,493.91634,494.41634,no,489.76,490.26
_110532,77,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz77.wav,258.21,494.50634,495.40634,no,490.35,491.25
_110532,79,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz79.wav,276.34,503.73634,505.50634,no,499.58,501.35
_110532,83,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz83.wav,345.08,509.19634,509.44634,no,505.04,505.29
_110532,84,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz84.wav,362.2,510.16634,510.28634,no,506.01,506.13
_110532,85,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz85.wav,390.33,520.08634,520.18634,no,515.93,516.03
_110532,86,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz86.wav,291.52,520.70634,521.21634,no,516.55,517.06
_110532,89,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz89.wav,314.81,522.46634,522.60634,no,518.31,518.45
_110532,90,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz90.wav,339.44,522.76634,523.13634,no,518.61,518.98
_110532,97,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz97.wav,287.7,539.71634,540.03634,no,535.56,535.88
_110532,105,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz105.wav,309.37,548.65634,551.39634,no,544.5,547.24
_110532,106,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz106.wav,304.02,551.75634,551.88634,no,547.6,547.73
_110532,107,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz107.wav,327.79,552.09634,552.29634,no,547.94,548.14
_110532,108,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz108.wav,281.74,553.23634,553.36634,no,549.08,549.21
_110532,116,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz116.wav,366.51,571.14634,571.40634,no,566.99,567.25
_110532,118,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz118.wav,257.05,572.59634,573.96634,no,568.44,569.81
_110532,119,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz119.wav,371.47,574.28634,574.69634,yes,570.13,570.54
_110532,124,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz124.wav,270.61,583.70634,583.93634,no,579.55,579.78
_110532,126,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz126.wav,252.89,585.10634,586.20634,no,580.95,582.05
_110532,130,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz130.wav,301.24,596.20634,596.38634,no,592.05,592.23
_110532,131,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz131.wav,313.04,602.73634,603.17634,?,598.58,599.02
_110532,138,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz138.wav,415.65,609.72634,610.33634,no,605.57,606.18
_110532,139,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz139.wav,333.81,619.89634,620.80634,no,615.74,616.65
_110532,140,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz140.wav,410.53,621.34634,621.57634,no,617.19,617.42
_110532,142,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_110532\_110532_buzz142.wav,270.7,621.77634,622.02634,no,617.62,617.87
_114537,70,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz70.wav,449.51,403.11667,403.21666999999997,no,389.24,389.34
_114537,78,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz78.wav,398.95,408.83666999999997,409.06667,no,394.96,395.19
_114537,80,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz80.wav,355.76,416.17667,416.27666999999997,no,402.3,402.4
_114537,82,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz82.wav,292.2,421.46666999999997,421.58666999999997,no,407.59,407.71
_114537,83,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz83.wav,355.14,422.46666999999997,422.80667,no,408.59,408.93
_114537,85,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz85.wav,382.5,431.61667,431.85667,no,417.74,417.98
_114537,86,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz86.wav,362.46,431.87667,433.00667,no,418,419.13
_114537,87,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz87.wav,408.38,433.02666999999997,436.16667,no,419.15,422.29
_114537,89,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz89.wav,408.51,437.07667,437.18667,no,423.2,423.31
_114537,90,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz90.wav,404.07,437.27666999999997,437.42667,no,423.4,423.55
_114537,91,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz91.wav,375.61,437.45667,437.71666999999997,no,423.58,423.84
_114537,95,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz95.wav,284.87,440.24667,440.34667,no,426.37,426.47
_114537,99,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz99.wav,428.66,445.11667,448.64667,no,431.24,434.77
_114537,100,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz100.wav,432.52,448.74667,449.05667,no,434.87,435.18
_114537,101,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz101.wav,391.9,449.07667,449.29667,no,435.2,435.42
_114537,104,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz104.wav,347.15,451.91667,452.91667,no,438.04,439.04
_114537,105,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz105.wav,387.82,452.95667,454.96666999999997,no,439.08,441.09
_114537,106,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz106.wav,331.32,455.10667,455.37667,no,441.23,441.5
_114537,110,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz110.wav,380.88,458.99667,459.16667,no,445.12,445.29
_114537,115,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz115.wav,400.1,469.82667,473.42667,no,455.95,459.55
_114537,116,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz116.wav,416.31,481.61667,483.66667,no,467.74,469.79
_114537,119,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz119.wav,259.75,492.64667,495.81667,no,478.77,481.94
_114537,122,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz122.wav,444.52,498.50667,498.65666999999996,no,484.63,484.78
_114537,125,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz125.wav,255.37,499.61667,499.97667,no,485.74,486.1
_114537,127,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz127.wav,409.01,506.95667,508.45667,no,493.08,494.58
_114537,132,C:\Users\labadmin\Documents\Uppsala analyses\floral_buzz_clips_from_txt\_114537\_114537_buzz132.wav,377.82,523.08667,524.64667,no,509.21,510.77
